game_id,name,type,developer,date,price,memory,cpu,curation_num,review_num
332580,Mimpi,"冒险, 休闲, 独立",Silicon Jelly ,2015年1月20日,18,512 MB,1 Ghz Single Core,6,136
377870,DARIUSBURST Chronicle Saviours,动作,Pyramid ,2015年12月3日,133,,,18,329
391720,Layers of Fear,"冒险, 独立",Bloober Team SA ,2016年2月15日,68,4 GB,Intel Core2 Quad Q8400,193,6609
236150,Starpoint Gemini 2,"动作, 角色扮演, 模拟",Little Green Men Games ,2014年9月26日,100,2 GB,2.2 GHz Dual core or equivalent,59,2687
505630,Let Them Come,"动作, 独立",Tuatara Games ,2017年10月3日,21,1024 MB,1.2Ghz+,15,191
258970,Gauntlet? Slayer Edition,"动作, 冒险, 角色扮演",Arrowhead Game Studios ,2014年9月23日,68,4 GB,2.4 GHz Dual Core,321,3925
203770,Crusader Kings II,"角色扮演, 模拟, 策略",Paradox Development Studio ,2012年2月14日,112,,,740,17328
347440,Pneuma: Breath of Life,"冒险, 独立","Deco Digital, Bevel Studios ",2015年2月27日,0,4 GB,Core 2 Duo E6600 / Athlon 64 X2 6400,10,102
288160,The Room,"冒险, 独立",Fireproof Games ,2014年7月28日,21,2 GB,2.0 GHz Dual Core Processor,116,7940
760820,Dots,"休闲, 独立",Sergej110 ,2017年12月13日,6,1 GB,1.6 GHz,14,64
464620,Siralim 2,"独立, 角色扮演",Thylacine Studios ,2016年8月12日,50,4 GB,,8,376
765610,Hex-Up,"休闲, 独立",LuteGames ,2017年12月29日,6,2 GB,2 Ghz Dual Core,0,0
768750,MonteCrypto: The Bitcoin Enigma,"冒险, 休闲, 独立, 大型多人在线, 模拟",Gem Rose Accent ,2018年2月20日,11,6 GB,"Quad-core Intel or AMD processor, 2.0 GHz or faster",7,256
687920,Tropical Liquor,"休闲, 独立",Tentacle Games ,2018年3月9日,37,2048 MB,Core 2 Duo,22,374
356180,Time Machine VR,"冒险, 独立, 模拟",Minority Media Inc. ,2016年5月19日,88,,,4,102
606690,Ecchi Sketch: Draw Cute Girls Every Day!,独立,NewWestGames ,2017年3月17日,36,512 MB,Intel Celeron or Higher,11,13
301920,War of the Human Tanks - ALTeR,"冒险, 独立, 策略",Yakiniku Banzai ,2015年2月13日,42,512 MB,PentiumIII or higher,15,66
528610,Double Dragon IV,动作,Arc System Works ,2017年1月30日,48,2 GB,Intel Core 2 Duo 2.4 GHz,11,456
246110,MASSIVE CHALICE,"独立, 策略",Double Fine Productions ,2015年6月1日,68,4 GB,1.8 GHz dual core CPU,69,915
277110,Return to Mysterious Island,"冒险, 休闲",Kheops Studio ,2014年3月6日,31,512 MB,1.8 GHz,3,133
255710,Cities: Skylines,"模拟, 策略",Colossal Order Ltd. ,2015年3月10日,88,4 GB,"Intel Core 2 Duo, 3.0GHz or AMD Athlon 64 X2 6400+, 3.2GHz",1100,43483
741500,"John, The Zombie","动作, 独立, 模拟",Minimal Lab ,2017年11月22日,37,4 GB,Intel I3,3,108
301840,City of Brass,"动作, 独立",Uppercut Games Pty Ltd ,2018年5月4日,70,4 GB,Dual Core 2.4+ GHz,17,84
347620,Gaokao.Love.100Days,"冒险, 休闲, 独立, 模拟","高考恋爱委员会, 橘子班 ",2015年5月30日,45,1 GB,1000MHz,70,1942
244450,Men of War: Assault Squad 2,"动作, 模拟, 策略",Digitalmindsoft ,2014年5月15日,88,4 GB,"4.0 GHz single-core, 2.0 GHz dual-core or higher",215,8588
536560,CHAOS CODE -NEW SIGN OF CATASTROPHE-,动作,"FK Digital, Arc System Works ",2017年3月15日,88,2 GB,Intel Core i3,8,45
313160,Farming Simulator 15,模拟,Giants Software ,2014年10月30日,68,2 GB,2.0 GHz Intel or equal AMD-Processor,257,9017
33670,Disciples III - Renaissance Steam Special Edition,"策略, 角色扮演","Akella, .dat ",2010年7月13日,48,,,8,175
473710,EeOneGuy Adventure,"动作, 冒险, 独立",Akakiy Petrushkin ,2016年6月10日,6,1 GB,,1,75
323670,Super Indie Karts,"独立, 竞速, 体育, 抢先体验",One Legged Seagull ,2015年5月6日,36,2 GB,2 GHz dual core,9,140
351340,Belladonna,"冒险, 独立",Neckbolt ,2015年2月27日,28,512 MB,,14,296
341120,Glorkian Warrior: The Trials Of Glork,独立,Pixeljam ,2015年3月24日,18,500 MB,1 Ghz CPU,20,90
696910,The Legend of the Dragonflame High School,动作,HUNTERS ,2017年9月1日,11,,,0,0
463530,Empires of the Undergrowth,"独立, 模拟, 策略, 抢先体验",Slug Disco Studios ,2017年12月1日,70,4 GB,Intel Core i3-4340 / AMD FX-6300,21,773
622650,Bendy and the Ink Machine?,"动作, 独立",TheMeatly Games ,2017年4月27日,60,8 GB,32,101,7806
274190,Broforce,"动作, 冒险, 休闲, 独立",Free Lives ,2015年10月15日,48,4 GB,Intel Core? Duo or faster,736,22754
635000,Edge of Hearts,"动作, 冒险, 独立, 抢先体验",Re:Lab ,2017年5月26日,11,2 GB,2.5 GHz (Single Core) / 2 GHz (Dual Core),7,0
410820,Starward Rogue,"动作, 冒险, 独立, 角色扮演","Arcen Games, LLC ",2016年1月22日,40,3 GB,2.2Ghz CPU,39,207
626610,TT Isle of Man,"竞速, 模拟",Kylotonn Racing Games ,2018年3月27日,259,4 GB,Intel Core i3-2100 3.10 GHz / AMD Phenom II X2 550 3.1GHz,12,219
491950,Orwell: Keeping an Eye On You,"冒险, 独立, 模拟",Osmotic Studios ,2016年10月27日,37,4 GB,2.0 GHz,78,3506
333640,Caves of Qud,"冒险, 独立, 角色扮演, 策略, 抢先体验",Freehold Games ,2015年7月15日,36,4 GB,1GHz or faster. SSE2 instruction set support.,39,1012
430170,Babel: Choice,"动作, 独立",Sogoal ,2016年2月12日,36,4 GB,Intel Core 2 Duo E4500 @ 2.2GHz or AMD Athlon 64 X2 5600+ @ 2.8 GHz,0,16
734920,MEANDERS,"动作, 冒险, 休闲, 独立",ATOMIC BREATH ,2018年2月7日,15,2 GB,Core i3 / AMD A6 2.4Ghz,9,54
315260,Space Hack,"动作, 独立, 角色扮演",,2005年11月15日,21,256 MB,1.5 GHz,12,173
625980,Yomawari: Midnight Shadows / 深夜廻,"冒险, 策略","Nippon Ichi Software, Inc. ",2017年10月24日,88,2 GB,Core i3-2100 3.10 GHz,12,110
441790,Fragmented,"动作, 独立, 角色扮演",Above and Beyond Technologies ,2017年8月15日,36,,,6,1230
397770,Meridian: Age of Invention,休闲,Mirball Games ,2013年1月28日,15,512 MB,1.2 GHz,1,19
401710,Flinthook,"动作, 冒险, 独立",Tribute Games Inc. ,2017年4月18日,48,2 GB,Intel Core? Duo or faster,44,373
205830,Luxor Evolved,"动作, 独立, 休闲",MumboJumbo ,2012年3月1日,36,,,6,78
740470,Echoed World,"动作, 冒险, 免费游玩, 独立",Team DOTS ,2017年12月4日,0,4 GB,2.8 GHz Dual Core CPU,4,0
234900,Anodyne,"动作, 冒险, 独立","Sean Han Tani, Joni Kittaka ",2013年3月22日,36,,,75,443
710130,隐龙传：影踪(Hidden Dragon Legend: Shadow Trace),"动作, 冒险, 独立, 角色扮演",MegaFun Games Ltd. ,2018年3月12日,48,8 GB,Intel i5 4460 / AMD FX8300,12,186
529160,Moekuri: Adorable + Tactical SRPG,"独立, 角色扮演, 策略",MokyuSoft ,2016年12月16日,55,512 MB,Pentium III+,28,201
503620,Fictorum,"动作, 独立, 角色扮演",Scraping Bottom Games ,2017年8月9日,68,8 GB,Core i5 or equivalent,11,168
754810,Six Days of Snow,"免费游玩, 模拟",ebi-hime ,2017年12月29日,6,512 MB,1Ghz,7,0
690200,Capsular,"动作, 独立, 抢先体验",Gunschlinger ,2018年4月27日,28,2 GB,3.1 GHz Processor or better,3,0
563760,VR GirlFriend,"休闲, 角色扮演","Silver Moon Internet, 银月网络 ",2016年12月13日,59,2 GB,CoreI3,0,97
374320,DARK SOULS? III,动作,"FromSoftware, Inc. ",2016年4月11日,268,4 GB,Intel Core i3-2100 / AMD? FX-6300,872,53157
6200,Ghost Master?,策略,Sick Puppies ,2003年8月23日,21,,,44,962
716710,東方憑依華　～ Antinomy of Common Flowers.,"动作, 独立",黄昏フロンティア ,2018年1月5日,80,2 GB,"Intel Core i5, 2.0 GHz",18,1102
336130,Shardlight,"冒险, 独立, 角色扮演",Wadjet Eye Games ,2016年3月8日,48,64 MB,Pentium or higher,26,200
404540,Nex Machina,"动作, 独立",Housemarque ,2017年6月20日,68,4 GB,Intel Core i5-4690 or AMD FX-4300,61,851
396420,The Spookening,"动作, 休闲, 免费游玩, 独立",Modesty ,2016年11月1日,0,,,0,0
421030,Catch Me,策略,ZuoBuLaiGame ,2016年6月11日,25,512 MB,,5,451
555220,Detention,"冒险, 独立",RedCandleGames ,2017年1月12日,38,4 GB,"Intel(R) Core(TM)2 Duo 2.4, AMD Athlon(TM) X2 2.8 Ghz",78,5658
363600,Holy Potatoes! A Weapon Shop?!,"独立, 模拟",Daylight Studios ,2015年7月13日,95,2 GB,Intel 2 GHz,71,662
580040,Formata,"动作, 独立, 策略",Nezon Production ,2017年12月7日,48,4 GB,Intel CPU Core i5-2500K 3.3GHz / AMD CPU Phenom II X4 940,6,322
10680,Aliens vs. Predator?,动作,Rebellion ,2010年2月16日,50,,,176,6253
436530,Bullshot,"动作, 独立",Gato Salvaje S.L. ,2016年11月22日,6,2 GB,Intel/AMD Dual Core or similar,8,198
284390,The Last Door - Collector's Edition,"冒险, 独立",The Game Kitchen ,2014年5月20日,36,1 GB,Intel Atom 1.6 GHz,63,807
545340,Companion,"冒险, 休闲",Narrator ,2017年3月31日,36,2 GB,1.8 GHz Pentium 4,6,37
26300,Drug Wars,"动作, 独立",Paleo Entertainment ,2009年3月17日,0,,,22,33
504130,Manual Samuel,"冒险, 独立",Perfectly Paranormal ,2016年10月14日,36,2 GB,Intel Core 2 Quad Q9300 or equivalent,21,351
99900,Spiral Knights,"动作, 冒险, 休闲, 免费游玩, 独立, 大型多人在线, 角色扮演","Grey Havens, LLC ",2011年6月14日,112,,,215,18052
421600,Ray Gigant,"冒险, 角色扮演",BANDAI NAMCO Entertainment Inc. ,2016年8月10日,88,6 GB,Intel Core i5 1.90 GHz or equivelant,9,61
394870,Office Battle,"动作, 独立",Black Lime Studio ,2015年12月2日,6,2 GB,Core 2 Duo E4500 2.20 GHz or Athlon X2 7450 2.40 GHz,17,613
347160,Steredenn,"动作, 独立",Pixelnest Studio ,2015年10月1日,42,2048 MB,Dual Core CPU 2.4 gHz,40,347
15380,Heroes of Might & Magic V: Hammers of Fate,策略,Nival ,2006年11月14日,48,,,7,80
674860,Bystander,"动作, 冒险, 独立, 模拟",Egor Magurin ,2017年11月28日,15,256 MB,Intel? Pentium? III or higher,0,24
461490,Kaboom Monsters,"冒险, 休闲, 独立, 策略, 抢先体验",Broken Arms Games Pty Ltd ,2016年7月7日,15,2 GB,1.8 Ghz,4,88
497780,Recursed,"冒险, 独立",Portponky ,2016年9月30日,32,100 MB,Yes,7,99
686180,Cat Girl,"冒险, 独立",夢かき屋 ,2017年8月28日,6,2 GB,1.2 GHz,7,261
615610,Orbt XL,"动作, 休闲, 独立",Nickervision Studios ,2017年4月21日,6,1 GB,Dual Core +,34,1504
371890,Gunslugs,"动作, 独立",Orangepixel ,2015年6月2日,21,2 GB,2.0 ghz Dual Core,2,0
466300,Planescape: Torment: Enhanced Edition,"冒险, 角色扮演, 策略",Beamdog ,2017年4月11日,68,512 MB,1 GHZ,51,648
467930,SMASHING THE BATTLE,"动作, 休闲, 独立",STUDIO HG ,2016年5月16日,40,4 GB,,8,443
456810,Zombillie,"动作, 休闲, 独立",Forever Entertainment S. A. ,2016年4月29日,21,1 GB,Dual core from Intel or AMD at 2.0 GHz,4,75
420740,The Deed,"冒险, 角色扮演","Pilgrim Adventures, GrabTheGames Studios ",2015年11月23日,4,,,27,1217
658060,Valentine Panic,"休闲, 独立, 角色扮演, 模拟, 策略",Michaela Laws ,2017年2月14日,6,,,4,0
794760,ABYSS CRAWLERS plus,"动作, 独立",YANEURAGAMES ,2018年3月9日,22,4 GB,i3+,6,35
452060,Caveblazers,"动作, 冒险, 独立",Rupeck Games ,2017年5月24日,36,2 GB,Dual Core,38,834
466740,ARAYA,"动作, 冒险, 独立",MAD Virtual Reality Studio ,2016年11月24日,48,2 GB,3.20 Dual Core Processor,10,300
618950,Agatha Knife,"冒险, 独立",Mango Protocol ,2017年4月27日,40,2 GB,2 GHz,5,72
816760,Stickman: Fidget Spinner Rush,"动作, 休闲, 独立",JFL Games ,2018年3月19日,6,1 GB,1.4+ GHz processor,18,36
585900,Harvest Moon: Light of Hope,"冒险, 休闲, 角色扮演, 模拟","TABOT, inc., Natsume Inc. ",2017年11月14日,90,4 GB,Intel i3 3rd-Generation 2.9GHz,8,342
527230,For The King,"冒险, 独立, 角色扮演, 策略",IronOak Games ,2018年4月19日,70,4096 MB,Intel Core2 Duo E4300 (2 * 1800) / AMD Athlon Dual Core 4450e (2 * 2300) or equivalent,49,2662
401190,Dinosaur Hunt,"动作, 冒险, 独立, 模拟",Racing Bros ,2015年9月17日,6,2 GB,"Intel(R) Core(TM)2 Duo 2.4, AMD Athlon(TM) X2 2.8 Ghz",49,2243
113200,The Binding of Isaac,"动作, 冒险, 独立, 角色扮演",Edmund McMillen and Florian Himsl ,2011年9月28日,21,,,1137,32400
544410,Potioneer: The VR Gardening Simulator,"冒险, 休闲, 独立, 模拟, 抢先体验",Focus on Fun Games ,2016年10月20日,36,4096 MB,Intel i5-4590 / AND FX 8350 equivalent or greater,0,13
749870,MyTD 我的塔防,"休闲, 独立, 策略",DaTigerGame ,2017年11月10日,6,512 MB,Intel Celeron 1800 MHz,2,15
621010,Headmaster,"动作, 独立, 体育",Frame Interactive ,2017年8月30日,68,4 MB,Intel Core i5-4590 or AMD FX 8350 (equivalent or better),5,13
105600,Terraria,"动作, 冒险, 独立, 角色扮演",Re-Logic ,2011年5月16日,36,,,4294,167483
253250,Stonehearth,"独立, 模拟, 策略, 抢先体验",Radiant Entertainment ,2015年6月3日,78,4 GB,"Intel or AMD Dual-Core, 2.0 GHz+",85,4174
22000,World of Goo,独立,2D BOY ,2008年10月13日,36,,,188,2346
545250,Bloody Boobs,"动作, 冒险, 独立",Eduard Bulashov ,2017年2月10日,10,4 GB,Intel Core i5 @ 3.4 GHz,36,822
593670,Sponchies,"动作, 休闲, 独立",TrerPlay ,2017年9月27日,0,1 GB,,3,0
462940,Making History: The Second World War,"独立, 模拟, 策略",Factus Games ,2018年4月27日,88,4 GB,Pentium 4 or better,1,39
48700,Mount & Blade: Warband,"动作, 角色扮演",TaleWorlds Entertainment ,2010年3月31日,99,,,1446,50862
696180,Bullet Witch,动作,"Marvelous, Inc. ",2018年4月25日,50,4 GB,Intel Core i5-6300HQ CPU @ 2.30GHz (4 CPUs),7,70
248390,Craft The World,"独立, 角色扮演, 模拟, 策略",Dekovir Entertainment ,2014年11月24日,65,1 GB,2.0 GHz Dual Core CPU,104,6330
804120,Oneness,"休闲, 独立",Aya Game Studio ,2018年3月29日,6,1 GB,1.5 GHz or faster processor,11,0
294060,Aaru's Awakening,"动作, 冒险, 独立",Lumenox ehf ,2015年2月23日,48,1 GB,Intel Core Duo 1.8ghz +,16,36
361420,ASTRONEER,"冒险, 独立, 抢先体验",System Era Softworks ,2016年12月15日,68,4 GB,X64 双核 CPU，2+ GHz,233,21916
290770,The Fall,"动作, 冒险, 独立",Over The Moon ,2014年5月30日,36,3 GB,2.5 GHz dual core,112,2285
108600,Project Zomboid,"独立, 角色扮演, 模拟, 抢先体验",The Indie Stone ,2013年11月8日,48,,,354,12508
47790,Medal of Honor?,动作,Electronic Arts ,2010年10月12日,99,,,46,1766
378610,Valley,"动作, 冒险, 独立",Blue Isle Studios ,2016年8月24日,68,8 GB,3.0+ GHZ dual core,41,2256
57690,Tropico 4,"模拟, 策略",Haemimont Games ,2011年9月1日,48,,,185,5845
580150,Xbird,"动作, 休闲, 独立, 大型多人在线",Alexey Glinskiy ,2017年5月1日,6,2 GB,2GHz Processor,19,478
694730,Evil Park,独立,Mobsoftware ,2017年9月1日,18,4 GB,Intel Core i3 / AMD FX 6300,2,22
680980,HEADLINER,"冒险, 独立",Unbound Creations ,2017年10月3日,9,512 MB,Intel Duo 2Ghz+,16,192
766560,The Fruitless Flower 雾雨中的徒花,"独立, 角色扮演",凝冰剑斩 ,2018年3月9日,11,,,7,22
17470,Dead Space,动作,EA Redwood Shores ,2008年10月20日,99,,,336,6415
444290,28 Waves Later,"动作, 休闲",Dagestan Technology ,2017年3月15日,21,2 GB,Dual Core 2.0 GHz,6,38
517360,The Secret Order 4: Beyond Time,"冒险, 休闲",Sunward Games ,2016年9月22日,36,1 GB,2 GHz,5,48
756870,Anubis Dungeon,"冒险, 休闲, 独立","MyDreamForever, Dark Light Studio ",2017年12月12日,6,256 MB,600 MHz or higher processor,7,0
351700,UnReal World,"独立, 角色扮演, 模拟, 策略","Sami Maaranen (creator), Erkka Lehmus (co-designer) ",2016年2月26日,38,512 MB,1 GHz,12,386
797020,TinyWar high-speed,"独立, 模拟, 策略",Masakazu Yanai ,2018年2月21日,31,2 GB,1 GHz or faster,15,0
746140,The Walking Zombie: Dead City,"动作, 休闲",Alda Games ,2018年1月19日,15,2 GB,Recent dual-core CPU,6,158
370360,TIS-100,"独立, 模拟",Zachtronics ,2015年7月20日,28,2 GB,2.0 GHz,67,1879
677520,Guilt Battle Arena,"动作, 休闲, 独立",Invincible Cat ,2018年2月14日,37,1 GB,1.86 GHz,4,0
452510,UNDER NIGHT IN-BIRTH Exe:Late,动作,FRENCH-BREAD ,2016年7月12日,88,2 GB,"Intel Core i5, 2.0 GHz",21,451
579840,Bloody Trapland 2: Curiosity,"动作, 冒险, 休闲, 独立, 抢先体验","2Play, Prasius ",2017年4月7日,48,4 GB,"Intel Core 2 Duo, 3.0GHz or AMD Athlon 64 X2 6400+, 3.2GHz",10,47
677160,We Were Here Too,"冒险, 休闲, 独立",Total Mayhem Games ,2018年2月2日,37,4 GB,Intel Core i3 2100 or equivalent,12,709
391540,Undertale,"独立, 角色扮演",tobyfox ,2015年9月15日,36,2 GB,2GHz+,1894,79215
730310,DYNASTY WARRIORS 9 真?三國無双８,动作,"KOEI TECMO GAMES CO., LTD. ",2018年2月13日,349,6 GB,Core i5 2400 or over,30,4063
383080,Sakura Clicker,"休闲, 免费游玩, 独立",Winged Cloud ,2015年7月29日,6,512 MB,1Ghz,427,13789
720150,Shikhondo(食魂徒) - Soul Eater,"动作, 休闲, 独立",DeerFarm ,2017年10月10日,37,2 GB,Intel Core2Duo,4,96
663390,Rento Fortune - Online Dice Board Game,"休闲, 独立, 大型多人在线, 策略",LAN - GAMES EOOD ,2017年7月14日,21,512 MB,Intel / AMD x86 / x64 Any 1+ Ghx,8,643
337320,Paint the Town Red,"动作, 独立, 抢先体验",South East Games ,2015年10月13日,48,2 GB,Intel Dual-Core 2 GHz (or AMD equivalent),117,4336
552970,Sumoman,"动作, 冒险, 独立",Tequilabyte Studio ,2017年3月28日,55,2 GB,Intel Core 2 Quad,13,101
656910,Space Hit,"休闲, 独立",Artur Rezende ,2017年6月30日,6,2 GB,Dual core,0,0
495140,NARUTO: Ultimate Ninja STORM,"动作, 冒险",CyberConnect2 Co. Ltd. ,2017年8月25日,108,2 GB,"Intel Core2 Duo, 3.0GHz - AMD Athlon 64 X2 Dual Core 6400+ 3.2GHz",4,482
220780,Thomas Was Alone,独立,Bithell Games ,2012年11月12日,36,,,430,3115
727460,Magic Tower,"独立, 角色扮演, 策略, 抢先体验",夕 ,2018年2月1日,6,512 MB,i3,1,12
458470,Grim Legends 3: The Dark City,"冒险, 休闲",Artifex Mundi ,2016年6月2日,21,1 GB,2 GHz,15,200
807840,Fuse Balls,"休闲, 独立",Dilmer Valecillos ,2018年3月8日,15,512 MB,Intel,6,0
644680,Libra of the Vampire Princess: Lycoris & Aoi in "The Promise" PLUS Iris in "Homeworld","冒险, 休闲, 模拟","onomatope*, MiKandi Japan ",2017年7月7日,52,,,3,0
734910,Eternal Hour: Golden Hour,"冒险, 休闲, 免费游玩, 独立",Seventh Heart Studios ,2017年11月27日,0,1 GB,1.2 GHz,21,0
607400,Necrosphere,"动作, 独立",Cat Nigiri ,2017年8月31日,21,2 GB,,12,86
70300,VVVVVV,"动作, 独立",Terry Cavanagh ,2010年9月7日,21,,,386,3848
745890,This Is Not A Jumping Game,"动作, 冒险, 休闲, 独立",Heero ,2017年12月6日,18,2 GB,DualCore 1.8GHZ,6,27
505270,The Food Run,"动作, 休闲, 独立, 策略",Battenberg Software ,2016年12月9日,11,1 GB,,0,0
298240,Red Crucible?: Firestorm,"动作, 休闲, 免费游玩, 独立, 模拟","Rocketeer Games Studio, LLC ",2015年12月22日,0,4 GB,Intel? Core? i3,55,7747
271570,Space Farmers,"动作, 独立",BumpkinBrothers ,2014年4月17日,36,2 GB,1.5ghz,21,242
602550,Space Conquest,"动作, 休闲, 独立, 抢先体验",NyanBlade ,2017年7月17日,34,8 GB,Intel i5-4590,0,0
22100,Mount & Blade,"独立, 角色扮演",TaleWorlds Entertainment ,2008年9月16日,59,,,86,2501
732430,Superflight,"动作, 休闲, 独立, 竞速, 体育",GrizzlyGames ,2017年11月8日,15,2 GB,Intel Core i3 2.00 GHz or AMD equivalent,49,3508
511350,Mr. Massagy,"休闲, 独立, 模拟",Green Lava Studios ,2016年12月5日,25,512 MB,"As long as it's not a food processor, use around 1.2 GHz or faster.",5,126
698830,Puzzle Dating,"休闲, 独立, 模拟",M. Hanka ,2017年9月14日,6,2 GB,1.5 GHz,1,20
444440,Scapeland,"动作, 冒险, 休闲, 独立",3100 games ,2016年3月31日,18,4 GB,Intel? Core?2 Quad Processor,3,25
354240,"Please, Don’t Touch Anything","休闲, 独立",Four Quarters ,2015年3月26日,21,512 MB,Any processor with at least 1.0GHz,79,2194
409670,Pink Hour,"动作, 免费游玩, 独立",Studio Pixel ,2015年10月28日,0,1 GB,1.2GHz (2CPUs),25,851
300550,Shadowrun: Dragonfall - Director's Cut,"冒险, 独立, 角色扮演, 策略",Harebrained Schemes ,2014年9月18日,48,2 GB,x86-compatible 1.4GHz or faster processor,197,2868
469610,Rick and Morty: Virtual Rick-ality,"冒险, 独立, 模拟",Owlchemy Labs ,2017年4月20日,88,4 GB,Intel Core i5-4590 equivalent or greater,68,712
449540,There's Poop In My Soup,"休闲, 独立",K Bros Games ,2016年3月14日,6,1024 MB,2GHz,99,2850
319850,Bridge Constructor Medieval,"休闲, 独立, 模拟",ClockStone ,2014年9月15日,36,1 GB,"1,8 GHz",11,116
527270,Atelier Sophie: The Alchemist of the Mysterious Book,角色扮演,"KOEI TECMO GAMES CO., LTD. ",2017年2月7日,88,4 GB,Core i5  2.6GHz,24,1016
285800,Braveland,"冒险, 休闲, 独立, 角色扮演, 策略",Tortuga Team ,2014年3月17日,12,2 GB,1.7 GHz Dual Core,19,693
661180,Simplefield,"动作, 独立",M&H Soft ,2017年7月31日,22,4 GB,2 GHz or Faster,2,0
340830,Razenroth,"动作, 独立, 角色扮演",Enitvare ,2015年8月28日,3,1 GB,Athlon 64 X2 4200+ 2.20 Ghz,6,338
610310,Star Story: The Horizon Escape,"冒险, 休闲, 独立, 角色扮演",EvilCoGames ,2017年9月5日,48,2 GB,2.0 GHz+ Dual Core Processor or higher,15,70
650440,Warbanners,"独立, 角色扮演, 策略",Crasleen Games ,2017年10月18日,70,512 MB,2GHz,12,166
352460,Dead Realm,"动作, 冒险, 独立, 策略",Section Studios ,2015年8月3日,48,4 GB,2 GHz Dual-Core CPU,88,3703
485260,Talent Not Included,"动作, 独立",Frima Studio ,2016年8月30日,42,2 GB,Intel Celeron E1500 @2.2 GHz or AMD Athlon 64 X2 Dual 5200+ @2.6 GHz,10,12
543140,Legend of Merchant,"休闲, 独立, 模拟",疯王子 ,2016年12月16日,7,2048 MB,1.5GHz +,12,449
464100,Codex of Victory,"独立, 策略",Ino-Co Plus ,2017年3月16日,48,2 GB,Intel Core 2 Duo 2.0 GHz or AMD Athlon 64 X2 4600+,19,118
771710,.T.E.S.T: Expected Behaviour — Sci-Fi 3D Puzzle Quest,"动作, 冒险, 独立, 模拟",Veslo Games ,2018年5月3日,32,1 GB,1.7 GHz Dual Core,13,23
251950,WWII Online,"动作, 独立, 大型多人在线, 模拟, 策略, 抢先体验",Cornered Rat Software ,2001年6月6日,55。,4 GB,Pentium 4 3.2 GHz or Athlon 64 3500+ (2.2 GHz) or better with SSE 2.0 support,13,35
681100,Supermagical,"冒险, 休闲, 独立, 角色扮演","Super Awesome Hyper Dimensional Mega Team, Tama Global ",2017年8月11日,21,1 GB,Intel Dual Core 6600 @ 2.4GHz,3,0
260790,1001 Spikes,"动作, 冒险, 独立","Nicalis, Inc. ",2014年6月3日,48,2 GB,Core 2 Duo,80,330
513340,Through Abandoned 2. The Forest,"冒险, 独立",Solved ,2016年8月9日,15,512 MB,"2.33 Ghz or faster x86-compatible processor, or Intel Atom 1.6 Ghz or faster processor for netbook classes devices",2,10
649170,The Seasons,冒险,Miki Squadron Project ,2017年8月25日,27,1 GB,1.8 GHz Pentium 4,6,10
3910,Sid Meier's Civilization? III Complete,策略,Firaxis Games ,2001年10月30日,16,,,94,1523
354380,Assassin’s Creed? Chronicles: China,"动作, 冒险",Climax Studios ,2015年4月21日,48,2 GB,Intel Core 2 Duo E8200 @ 2.6 GHz or AMD Athlon II X2 240 @ 2.8 GHz,43,1603
446560,Just Dance 2017,休闲,"Ubisoft Paris, Ubisoft Pune ",2016年10月27日,208,4 GB,Intel i5 750 @ 3.3 GHz or AMD Phenom II X4 955 @ 3.2 GHz,25,1116
415480,Hyperdevotion Noire: Goddess Black Heart (Neptunia),"角色扮演, 策略","Idea Factory, Compile Heart, Sting ",2016年4月26日,88,4 GB,3 GHz Intel i3 or equivalent,46,508
586670,A Foretold Affair,"休闲, 独立",GB Patch Games ,2017年3月10日,42,800 MB,1Ghz,9,0
504050,Planet Nomads,"动作, 冒险, 独立, 模拟, 抢先体验",Craneballs ,2017年5月25日,68,4 GB,Intel i3-6300 or AMD FX 6300,21,655
749520,樱之杜?净梦者 完全版 Sakura no Mori ? Dreamers,冒险,MOONSTONE ,2017年12月28日,66,1024 MB,Pentium4 1.4GHz,4,75
345630,The Eden of Grisaia,"动作, 冒险, 休闲",Frontwing ,2017年4月28日,88,1 GB,1.8 GHz Pentium 4,6,26
208580,STAR WARS? Knights of the Old Republic? II - The Sith Lords?,角色扮演,"Obsidian Entertainment, Aspyr (Mac, Linux, & Windows Update) ",2005年2月8日,12,,,282,7063
559650,Witch It,"动作, 休闲, 独立, 抢先体验",Barrel Roll Games ,2017年5月31日,48,4 GB,"Intel Core i3, 2.4GHz",28,1341
612070,Kio's Adventure,"冒险, 独立, 角色扮演",Spacelight Studio ,2017年4月7日,9,1 GB,Intel Core 2 Duo or greater,7,895
468160,Ancient Go,"休闲, 独立, 策略",Hart Laboratories LLC ,2017年5月30日,21,2 GB,64 Bit,0,46
727090,Village of Adventurers 2,"独立, 角色扮演, 策略",Tamamo Studio ,2017年11月28日,11,1 GB,1.2 GHz,15,137
830360,Platform Challenge,"休闲, 独立",BS STUDIOS ,2018年4月6日,6,2 GB,2 GHz dual-core,5,0
130,Half-Life: Blue Shift,动作,Gearbox Software ,2001年6月1日,22,,,198,2704
485040,Nurse Love Addiction,"冒险, 模拟",KOGADO STUDIO ,2016年7月8日,112,2 GB,2.0 GHz or better,20,392
8140,Tomb Raider: Underworld,"动作, 冒险",Crystal Dynamics ,2008年11月21日,34,,,37,1552
408410,X-Morph: Defense,"动作, 独立, 策略",EXOR Studios ,2017年8月30日,68,4 GB,Processor: i3 2.6Ghz or AMD equivalent,26,469
