game_id,curator_id,attitude,date,follower_name,review_text,这个鉴赏家评论的游戏数量
583930,11101823,Recommended,2017年12月27日,22501,益智游戏摆扑克规则简单 消磨时间用,588
583930,8874646,Informational,2017年12月29日,19501,休闲类的卡牌小游戏，基本WIN上的那些自带的蜘蛛纸牌什么的游戏模式都有.打发时间还不错.,345
206440,2225920,Recommended,2016年5月10日,372565,如果玩一部游戏能让你感动流泪，那么to the moon就是那部作品。没有绚丽的画面，没有复杂的操作。有的是动听的音乐，出色的剧本。让你在游玩的同时，感觉自己并不是在玩一部游戏，而是在观看一部电影，一本好书。一部关于爱与承诺的杰作。（有中文版，汉化很不错。）,383
206440,27093039,Recommended,2017年12月17日,286267,亿万灯塔屹立，你我受制命运，儿时星空约定，无奈隔绝天际。于梦境，和你，重新相遇；在月下，与你，停止呼吸。"",1045
206440,10566883,Recommended,2017年7月25日,155158,Rosa和Watts两位医生的逗比对话撑起了整个游戏！,250
206440,8853986,Recommended,2015年8月27日,78128,这款游戏就像一把钝刀，并没有在我游戏时将我撕裂，却来回拉锯着让我久久缓不过神……——Esther它带给我的不仅仅是感动！——wyhghost链接完全剧透评测请慎点！,140
206440,29519836,Recommended,2017年12月18日,51096,荡涤了我被3A大作狂轰滥炸而浮躁的心。关键词：倒叙手法、像素风、记忆重组、艾森伯格症候群,1037
206440,7421824,Recommended,2015年2月19日,38998,千万不要因为画面而放弃这个游戏，否则你肯定会后悔的辣！,310
206440,28359939,Recommended,2017年4月12日,30240,在《去月球》的故事里，有种能够改变人们记忆的技术使其在弥留之际完成没有完成的愿望，但是会对被使用者的记忆产生混乱。没有精美的战斗，没有华丽的画面，但是借由细腻的故事剧情，它脱颖而出,158
206440,7213898,Recommended,2015年7月19日,16939,月亮代表我的心,204
206440,21961041,Recommended,2016年6月3日,16167,这是一个关于爱的故事。我想大部分时候，人生本没有公平与否，我们每个人是怎样的命运，是悲是喜又由谁来判断？如果给我一次回到过去改变记忆的机会，我希望可以少一点伤害爱我的人，多一点时间真正陪伴他们。爱最可贵，人为此而生。,26
206440,27286390,Recommended,2017年8月7日,9744,月影阑珊，几点星光。月下，有人望月悲歌。月下，有人形单影只。孤杯望月，今晚月色真美，只因月上有你。——逍雨断魂,180
206440,26226934,Recommended,2016年9月7日,4934,【RPG文字小说神作】说它是游戏，倒不如说是一部优秀的小说，配合着动听的背景音乐BGM，我想最后他们终究如愿以偿在月球上见面了吧。【拒绝剧透~】（烧有贴士：此游戏在某宝上销售便宜）,59
206440,18512258,Recommended,2016年6月10日,4637,你知道了结果，但你却不知道开始。我们都知道了结果，是否故事的开始便没有了意义。如果我们都迷路了，那我们就在月亮上相见吧。——洛天依蓝,115
206440,27189748,Recommended,2017年7月6日,3944,我想去的不是月球，而是有你的地方。,99
206440,6199005,Recommended,2014年11月21日,3296,一个关于爱与宇宙的故事，同人级别的《星际迷航》,16
206440,27162873,Recommended,2017年3月28日,3087,随后这个场景，是让我无法抑制住眼泪的地方。伴随着Laura Shigihara（植物大战僵尸主唱）的Everything's Alright（可在OST中找到），River与John的一幕一幕被新的记忆取代。那个楼梯的转角不再是River，那对倚马飞奔的情侣不再是他们，那对灯塔下亲吻的新人不再是他们，John的记忆再也没有哪个傻女孩。她和他，似乎已经没有了交集……,234
206440,11988349,Recommended,2016年3月31日,2624,深入浅出剧情神，劝君珍重亲近人；周公梦蝶蝶梦公，尾声看罢泪留痕。,73
206440,29426545,Recommended,1月24日,1708,月下儿时约定。如果人生重来一次的话，我想，与你重逢在月球。,262
206440,11627247,Recommended,2016年5月21日,1453,自由鸟RPG游戏的巅峰之作。讲述了两个科学家为帮助病危的老人实现去月球的愿望而对其重塑记忆的故事。在长达四个半小时的游戏时间里向玩家诠释了什么是爱情的忠贞和人生的真谛。优美的音乐，动人的故事，使玩家全身心的融入到游戏中，情感随着剧情的起伏上下波动。相信玩到最后，在火箭发射的一刹那，你也会像我一样泪目吧。,73
206440,29278210,Recommended,2017年7月11日,1433,月影阑珊，几点星光。月下，有人望月悲歌。月下，有人形单影只。孤杯望月，今晚月色真美，只因月上有你。,165
206440,25212199,Recommended,2月7日,1242,如现有的多数评价所说，这是一款游戏性较弱的游戏。玩家体验《去月球》，更像是在阅读一本可以进行互动的小册子，一本内容深沉，引人遐想的小册子。《去月球》的结局颇有争议，但我更建议去无视这些争议。每个人都会有不同的理解，甚至是相信自己愿意相信的说法，这是无可厚非的。安静地享受游戏，理解游戏，找到属于自己的思考更为重要。建议在玩《去月球》之前，不要阅读任何关于游戏及开发者的文章，事后再看不迟。,25
206440,25663463,Recommended,2016年8月26日,726,看了标题我想这是一个科幻冒险游戏进入黑森林打松鼠的时候我想这是一个刷怪升级英雄扮演的RPG游戏回溯到主角的记忆中，感受生离死别的追忆，我想这是一个恋爱游戏甚至一度的场景、剧情、谜题、以及诡异的背景音乐让我想这是不是一个恐怖游戏但当最后一刹那，心电仪发出的线声，耳机传来ED，视线开始模糊,11
206440,29124471,Recommended,2017年8月22日,616,剧情? 音乐? 一款不可多得的剧情向游戏，剧情方面自己去感受，非常佩服编剧。但是这个游戏的操作上确实有些小缺陷，可能需要玩家们适应一会。,44
206440,7281517,Recommended,2014年12月2日,403,我写过许多游戏的评测，也推荐给我的朋友们很多游戏，其中言语中不乏华丽的辞藻和夸大的事实，可对于这款游戏来说，每次我想告诉别人这款游戏有多么好玩的时候，我却像被噎住了一样，左思右想合适的词语来概括整篇游戏所涵盖的思想，可翻来覆去却不知所措，“一切尽在游戏中，自己去体验吧！”最后我只能这么说,10
206440,11195704,Recommended,2017年1月29日,140,去月球是一款RPG制作大师制作RPG，因为其出色的剧情和音乐，被许多人奉为神作，喜欢体验剧情的同学不要错过,38
206440,29245474,Recommended,2017年12月13日,46,Johnny的妻子River身患孤独症却把钱拿去买了月亮下的房子，一遍遍折着纸兔子问着Johnny直到死去，而在River之后有了必须要完成的愿望-去月球。一段纯粹而凄美的爱情，两个你不知我我不知你，但你拯救我我我包容你的度过一生。即便消除了River让人生重新开始，River还是奇迹般的出现并走到了一起，最后两个灵魂在月球紧紧相抱。如果明年我没有来，那么我们就在月球上相见吧。,66
206440,11967561,Recommended,2016年2月16日,36,这游戏让我知道了剧本和BGM不单可以是一场好电影，一部好电视剧的要素，它同样也是一个游戏的灵魂.(*?▽?*),15
206440,6005751,Recommended,2015年12月20日,36,在john和river相遇的那个夜晚，前几个小时积蓄的感情在这一刻化为泪水喷涌而出,12
206440,28114013,Recommended,2017年7月27日,32,9.5/10. 这是个神作。这个神作有无数缺点，画面渣到不像本世纪的作品，各种卡死BUG，操作稀烂，游戏性几乎是负数，明明就是个AVG，还非要让人忍着奇葩操作控制走路的奇葩设计，然后路还不是直的！然而和需要30小时攻略3遍的UNDERTALE不同，这游戏最大的优点就是短，只需要坚持3小时你就能喝到这口鸡汤！,37
206440,8315975,Recommended,2015年4月11日,32,Steam平臺名作，作爲一款RPG，其劇情的出色完全不亞於一部好萊塢大片.這是一部讓你游玩之時思考人生的佳作.,16
206440,29313776,Recommended,2017年7月17日,31,《去月球》是一款AVG游戏，当然相比于很多AVG作品，这部作品更偏向于RPG加上一些简单的迷题。《去月球》讲述了一部感人凄美的爱情故事，使人不禁潸然泪下。《去月球》使用RPGMAKER系列引擎开发，虽然无论是画面还是艺术表达效果上这个引擎都有局限性，但是《去月球》这部作品在这个引擎的局限下做到了最好，把这个故事更加艺术性的表现了出来。剧情很短，大概只要3个小时就通了，适合各位喜欢AVG的玩家入手。,17
206440,28888669,Recommended,2月4日,30,没有完成的理想和愿望，不够用的剩余寿命，人类发明了一种机器，通过改变记忆的方式来完成目标对象没有完成的愿望，故事是以机器的2名操作人员为主角，讲述着一个感人的故事音乐10/10  （音乐方面做无可挑剔，出现场合、音乐本身，都是做到了极致）剧情8/10    （很暖很感人）画面8/10    （在RPG游戏里是比较好的画质了，地图细节很多，地图的完整性很高）,14
206440,27443950,Recommended,2017年2月23日,26,在这个游戏中玩家扮演科技公司的员工来帮助主角实现去月球的梦想，在游戏中收集和主角有羁绊的各个时期的物品，在主角的记忆中的各个时期穿梭，可以了解到主角与妻子的相识相知相伴送别，亦可以了解到主角幼时遭受的巨大创伤对人生的影响，最终实现了主角和他心爱的人一起奔向月球的美好故事。JUST PLAY IT !,70
206440,28225156,Recommended,2017年3月24日,26,一款2D的像素风游戏，身为RPG却没有战斗成份，看似简单的玩法却恰到好处的呼应了游戏的剧情，也许，这是一个很少有人能不为之动容的游戏。如果你是一个RPG FANS的话，那么错过这个游戏的话，定将称为你的终身遗憾。,19
206440,31435773,Recommended,2017年12月11日,19,初云：★★★★★你永远不能想象一个故事能有多美，仿佛一首星辰写就的情歌。,22
206440,9257914,Recommended,2016年2月25日,17,和一只猫咪一起玩的回忆.,12
206440,27895600,Recommended,2017年2月21日,12,单纯讲故事的游戏。其实我觉得老爷爷不是很感人，最感人的是老爷爷的配偶啊，明明她就是老爷爷最爱的人，老爷爷自己却不知道。老爷爷想上月球，他以为是另一个人啊，那么他老婆算什么呢。我并不喜欢这个老爷爷，最深情的是那个早已下葬的配偶。很想骂他。,23
206440,11349440,Recommended,2016年11月28日,11,前两章，我是抱着“怎么可能是神作”的心态先入的，但之后的剧情让一切都不同了。这是个彻头彻尾的悲剧，但是故事却很美，结局却很美，音乐却很美，美到结束字幕的时候我始终不想按下ESC。,13
206440,31012617,Recommended,2017年10月26日,9,这是我在Steam真正通关的第一款游戏，整个游戏流程不长而且在打折的时候价格便宜。如果你对RPG MAKER做出来的像素rpg不抗拒，或者你是刚刚开始玩steam平台，我都推荐你尝试此款游戏，当然他也有手游版。在当今不管是游戏还是电影都越来越缺少好故事的今天，这个游戏充分说明了一个好的故事足矣支撑起一款游戏，更不用说还有很出色音乐。,12
206440,5149649,Recommended,2017年1月11日,9,渐入佳境的剧情向游戏，你需要的是在午后或者深夜一个人坐在电脑前打通它。,17
206440,25065750,Recommended,2016年5月15日,8,“一场关于记忆与爱情的科幻电影。“中国光大银行祝您观影愉快。画面一般，主打剧情，音乐普通，人设不错，无社交属性。9.2/10,10
206440,24705873,Recommended,2017年12月12日,6,Lie down， try not to cry， cry a lot.,11
206440,9973472,Recommended,2016年7月21日,5,这绝对是任何一个RPG甚至是游戏爱好者的必玩之作。如果说没有玩过Half Life就没有资格说自己是一个忠实的FPS玩家，那么没有玩过To the Moon的就绝对不能说自己是忠实的RPG玩家。——DSAlonso,15
206440,27519098,Recommended,2017年3月13日,5,游戏非常简单，但是剧情却十分的感人，而且bgm简直赞到爆！！！也祝两位业务员最后能终成眷属哦~~~,10
206440,27569903,Recommended,2017年6月20日,4,“你好，我叫River。” “你好，我叫Johnny。“我知道我们会重聚，就算过程再怎么变，最终我仍然会爱上你。爱情不是人生的全部，梦想也不是，只是两者加起来，差不多就是了。,10
206440,31566937,Recommended,2017年12月27日,4,就当做看一场电影"",11
206440,11213981,Recommended,2015年12月27日,4,Its easier to ask the moon bunnies tbh,68
206440,8126675,Recommended,2015年8月15日,3,The belief of this group!,11
206440,26007724,Recommended,2016年8月17日,3,故事情节评分已溢出,13
206440,3653966,Recommended,2016年9月27日,3,一个理想却又有些残酷的爱情故事，当你竭尽所能完成你的梦想时，又何曾想过这也是爱你的人所期望的呢。,11
206440,9429862,Recommended,2017年3月16日,2,一款剧本感人的的冒险类游戏，你能够扮演来自某公司，采用顶尖技术来改变人的记忆。,10
206440,30759880,Informational,2017年9月28日,1,难道我冷血吗？难道是我单身的原因咯？宇航员好评！音乐好评！,14
206440,12188076,Recommended,2016年4月16日,0,什么是爱情？或者这就是吧,12
358090,31318556,Recommended,2017年12月4日,15554,<<D4：暗梦不灭D4: Dark Dreams Don't Die>> 游侠LMAO汉化组汉化补丁,739
638160,10566883,Recommended,2017年8月19日,155158,这可以说是一款为了二次元爱好者特别定制的游戏（如果你不喜欢二次元那就别看这评测了）。游戏原本登录的是psv平台，所以尽管pc的移植非常完善，仍然是达不到psv版的手感，不过价格也是psv版的五分之一。游戏玩法非常独特（回合制游戏，并不需要走位什么的），并不是人人都能接受，倒不如说地雷社的游戏本来就可以说是粉丝向作品，并非是面向所有玩家，所以这款游戏只推荐给热爱二次元的朋友们。——XIE,250
638160,30020834,Recommended,2017年8月20日,14,这可以说是一款为了二次元爱好者特别定制的游戏（如果你不喜欢二次元那就别看这评测了）。游戏原本登录的是psv平台，所以尽管pc的移植非常完善，仍然是达不到psv版的手感，不过价格也是psv版的五分之一。游戏玩法非常独阿特（回合制游戏，并不需要走位什么的），并不是人人都能接受，倒不如说地雷社的游戏本来就可以说是粉丝向作品，并非是面向所有玩家，所以这款游戏只推荐给热爱二次元的朋友们。,12
370150,27093039,Recommended,2017年6月8日,286271,将一段段扭结、缠绕的曲线，复原成花绳一般精密嵌套的闭环。伴随着乐音悠远，雨声沙沙，这个充满禅意的小游戏特别适合当做独处时的轻消遣。它或许不会让你废寝忘食，但闲来无事玩上一局却颇有趣味。多达一百万个随机生成关卡，让你在彻底玩腻之前，永远可以接触到新花样。,1045
353580,29519836,Recommended,1月11日,51096,儿时可曾幻想进入游戏世界之中与游戏主角一同冒险呢？Rad Rodgers便是能唤醒你童年梦想的作品。主角Rad是一位热爱游戏的孩子，某天他与心爱的游戏机一同穿越到了游戏的世界里冒险。作为一款3D横版射击游戏，本作的游戏性一如同类游戏那般简单纯粹。Rad将在游戏机伙伴Dusty的帮助下杀出一片天，一路收集零件强化自己。最值得人点赞的莫过于游戏的关卡设计，精巧而不失乐趣，简单又不乏挑战，搭配童趣的美术,1037
353580,26868738,Recommended,2016年12月6日,23195,7.2分，童年乐趣——名为《牛劲冲天》的烂作能上销售榜首，只因他有个好名字；而《拉德罗杰斯》只会烂在角落，谁让我们从名字看不出什么,154
766260,29519836,Not Recommended,4月13日,51096,千万不要被这华丽的画面所骗到，如果你对这款游戏感兴趣的话，商店界面的截图便是这个游戏全身上下唯一的优点。也就是说看看它的截图和CG就行了，真实的游戏体验会让你连脑海中最后一丝欲望都消失.,1037
766260,26214428,Informational,1月30日,33778,作为一款主打pvp的多人在线游戏，本作相信很多玩家都是冲着封面的妹子亮点来购买的，玩家可以在游戏中自由探索以及调查各种遗迹。互动性十足的玩法相信很多老司机早已跃跃欲试了。,345
766260,11101823,Recommended,3月20日,22501,游戏性需要进一步加强、模型已经很到位了,588
727180,26063227,Recommended,2017年12月16日,15680,游戏中包含了许多的参数，食物，精力，耐久等等，但是这些都可以通过在固定地点停留购买来提升。一开始我没有明白这些参数的意义何在，直到真正投入到委托中去，被警察追得死去活来的时候，你才会明白，突然发现食物快没了，或者耐久快没了，是件让人多么蛋疼的事。游戏有点像是出租车模拟的被警察围追版，或者直接说是GTA的接客逃亡版。你接手的委托几乎没有一件不违法的，估计唯一值得庆幸的就是限于技术作者没弄出警用直升机,276
727180,15267459,Informational,2017年12月22日,1861,由于游戏刚出品，确实存在一些需要改进的地方，例如做任务地图实在不玩了很久真心记不住，尤其被警车追的时候在切出地图看任务目的地的时候基本就被抓了，很郁闷。但是不妨碍这是一款有创意的游戏，警车追逐的设计倒是让我想起了某飞车了，另外任务休息购物模式也都是很有新花样，非常有新意。只不过车子的操作僵硬和延迟度需要改进，非常期待日后的完善改进，是一款值得鼓励的游戏！,153
727180,29281219,Recommended,2017年12月9日,79,这是一个罕见的中国产的3D的，开放地图，生存类型的游戏，游戏玩法很新鲜，玩家接受任务后，没有所谓消星这说法，要在被通缉情况下，想尽办法生存下来，偷偷购买食物，搜索资源等。警车死追不放的时候，特别考验老司机能力。游戏可以单人生涯玩法，也有多人合作与对抗模式。还有很多让人感觉有趣的设计，比如游戏手机，包含一个有趣的聊天功能。游戏还在开发，很多功能还没加入，后续扩展空间还很大，而且还是白菜价,19
636960,11101823,Recommended,2017年12月27日,22501,奇葩又神奇的游戏 就像他的名字一样的脑洞真心不知道怎么形容你也来试试,588
636960,8874646,Informational,2017年12月21日,19501,记得之前在STCN上也看到过作者发表关于此游戏的帖子.很魔性来着.作者貌似是台湾人，笔者一直不明白我要大"为何意，曾经也在跟帖里吐槽过.这是款有点恶搞的类无双割草游戏.喜欢割草的玩家可以关注一下.",345
636960,27032354,Recommended,2017年12月30日,1229,在建筑场景及人物动作上有着还算不错的视觉体验，除此之外的其他地方视觉体验有待提升。游戏窗口模式下控制画面旋转的轮盘制作上有些问题，导致砍人时旋转画面容易把鼠标甩出屏幕外，同时距离敌人一定范围外攻击对方时对方会原地不动挨打。剧情方面的描写欠佳。内容方面，则基本就是一款接完一个任务看完任务描述出去砍人完成任务无限循环的游戏，比较枯燥- 美工：★★ 可玩性：★★ 剧情：★,422
553260,28150217,Recommended,2月5日,3079,现实政治这款模拟游戏，非历史，因为他的题材是现代，着重点在于管理国家不在于对外扩张，可能令喜欢战争扩张的玩家失望了,89
788720,29519836,Recommended,2月17日,51096,一款vr看风景游戏，本游戏通过卫星DEM数据真实的再现了从桂林市至阳朔县之间漓江的岩溶峰林美丽景色。玩家还可以在场景中调节时间，体验朝阳、正午、晚霞下不同的迷人景观。曾经说坐在家中看遍地球，指的是电视机，而在今天，我们却能真真正正最接近身临其境的使用vr去观看真正的自然景色。看风景党推荐购入慢慢欣赏,1037
539350,28763059,Not Recommended,2017年12月2日,1889,操蛋的物理滚球小游戏。玩家需要操作一个球闯过各种难关，画面很乱，根本看不清。,245
457580,25295175,Recommended,2016年6月11日,46,6元的《The Visito》的确不贵，性价比嘛一般般，可以用来展示给朋友看恐怖的VR世界。里面大概就是10分钟的故事情节，但从头到尾没有任何互动，只是让你身临其境的躺在虚拟的床上来观察房间里面的一切，所以你视觉的位置就是床头，后面是没有东西看的了，而《Sisters》是置身在房间正中心，你会因为害怕…,9
268540,21968733,Recommended,2016年3月28日,10,暖色调的，令人安心的解谜游戏。,29
444800,10436844,Recommended,2016年6月16日,50647,初看到这款游戏的画风，很难把它和跑酷游戏联系起来。钉死的视角，简单图形组成的地板，这些看起来和各种快速反应，高难度翻转、跳跃的跑酷游戏一点关系都没有的元素恰恰使这款游戏更为迷幻。—— 来自 Goliard,380
80,28763059,Recommended,2017年11月29日,1889,CS系列中不得不提的一部作品。CS系列从发售至今，一直在更新和进步，这一款04年发行的零点行动是系列中唯一一部包含单人战役的作品。虽然游戏的画面在现在看来十分古董，但是你仍然可以找到人在线联机对战。购买这款零点行动会附赠CS1.6版本，同样购买CS1.6也会附赠零点行动。,245
80,29426545,Recommended,2017年10月12日,1708,【CS:CZ】算是CS系列裡非常有趣的一代作品，跟原本CS1.6的差別在於他多了任務系統，在【一般版本】裡就只是不斷的挑戰BOT而已，但是到了【刪除片段】才是這款遊戲的精華所在之處。大概有20幾關不同的任務，每個任務裏會運用到各種不同的武器道具，以及遇到各式各樣的敵人，會讓你開始懷疑我真的在玩CS嗎?如果你喜歡早期CS在插件地圖上帶給你的歡樂，那麼這款官方版本的CS一定不會讓你失望。by.A.K,262
80,31716674,Recommended,4月13日,314,CS系列中不得不提的一部作品。 CS系列从发售至今，一直在更新和进步，这一款04年发行的零点行动是系列中唯一一部包含单人战役的作品。虽然游戏的画面在现在看来十分古董，但是你仍然可以找到人在线联机对战。 购买这款零点行动会附赠CS1.6版本，同样购买CS1.6也会附赠零点行动。,154
80,28014474,Recommended,2017年5月6日,37, 游戏名：反恐精英 ： 使命召唤,13
80,27092635,Recommended,2017年6月28日,31,《反恐精英：零点行动》将玩家分为“反恐精英”（Counter Terrorists）与“恐怖份子”（Terrorists）两队，每个队伍必须在一个地图上进行多回合的战斗。赢得回合的方法是达到该地图要求的目标，或者是完全消灭敌方玩家。零点行动与反恐精英不同的是游戏提供了6种不同的人物皮肤，金钱系统是游戏的特色系统，因此《反恐精英》系列在游戏时除了需要玩家的游戏技术外，往往还要有一定的经济规划能力。,11
80,25053313,Recommended,2016年5月14日,24,最初的电竞，也是最后的电竞,28
80,29982786,Recommended,2017年7月25日,19,GOOD,9
80,32679045,Not Recommended,4月28日,0,Tis is the zomboe csgo rite?,13
224260,29519836,Recommended,1月13日,51096,最为硬核的steam丧尸游戏之一，同时也是免费游戏中的一款大型作品。游戏画面较粗糙，动作引擎较生硬，游戏难度大，但游戏机制设计非常独特，关卡的设计与路线的随机性更是大大的加大了游戏乐趣，阴森恐怖的环境与幽深的音乐搭配食用更是别有一番风味，即使是在发售7年后仍不失为丧尸生存FPS中的一款佳作，多人的联机与合作机制也让游戏的联机体验非常有趣，国内有大量低延迟服务器。游戏本身也是免费作品，建议体验,1037
224260,30200697,Recommended,2017年8月5日,3561,免费游戏，有中文。在游戏中没有血条，没有准星，不同的枪，不同的弹盒子。,107
224260,6508874,Recommended,2015年2月11日,1863,这款类似于L4D2的恐怖游戏是非常好玩的！你可以和国人、韩国人、美国人一起玩这个游戏这个游戏主要内容是幸存者们必须跑到军队拯救地点，同时要防御僵尸的攻击！放心，你被僵尸啃一下就会慢慢死亡，所以，千万别被僵尸咬哪怕只有一口！,12
224260,29426545,Recommended,2017年9月25日,1708,一款製作精良的遊戲，從模組演化到遊戲，Nmrih設定在殭屍末日的世界裡，但是跟其他殭屍遊戲不同的地方是，這遊戲設計得更加真實。殭屍是無限的，有時候甚至會堵住你的去路，而且殭屍感染是無法治療的，最多只能延長死亡時間而已。這款遊戲每次都會隨機生成物件或改變關卡通道，如果多人合作遊玩，就會考驗每個玩家的分工合作，而最後能否存活就得看自己的技術與運氣了。by.A.K,262
224260,27810667,Recommended,2017年12月13日,1624,同样是打僵尸游戏，和求生之路完全不同，游戏玩法偏硬核，武器子弹短缺且不共用，学会使用近战武器和溜了是关键。氛围很棒，可惜联机不方便，需要加社区服，一般来说大学局域网联机不错。期待第二部,73
224260,6004335,Recommended,2017年6月15日,30,1.11E+28,9
224260,28225156,Recommended,2017年11月28日,26,传言当地狱客满时，死者们会从地狱回来！！！而现在，在这款游戏里正是如此，但不同的是它并不是一个L4D风格的游戏，它更像是早期的生化危机1，2，3多人版，大量的解密内容，稀缺的弹药，致命的僵尸以及脆弱的你。构造出了一个末日幸存者们所产生的求生故事，生存，所有的目的都是为了生存！！！,19
224260,5440842,Recommended,2014年11月29日,16,This game like L4D， you and your friends can play it together. The key is that it's free!,11
224260,12173527,Recommended,2016年3月4日,9,你们日矮猴(nmrih)如果你不会爆头和推倒，那你不适合这个游戏[虽然推倒那些僵尸有点......],18
224260,7139805,Recommended,2014年11月18日,9,No More Room in Hell（地狱已满）是一款较为古老的游戏，画质虽差但游戏性绝对高，非常适合认识的好友一起游玩。其可以同时容纳8个玩家一起进行生存防守和逃离。但由于稀少的物资，其玩家间的物资分配和战斗配合要求极其高，一个失误一个物资的丢失就可能导致整个队伍的灭亡。可惜地图不多~,11
224260,8002132,Recommended,2015年10月5日,5,当游戏开发者给了你一个真实的僵尸世界而你恰好还有点手残加脑残会发生什么事呢？,21
284240,27093039,Recommended,3月28日,286271,这个游戏里的氛围是虚无又孤独的，仿佛就是你被丢在了奇怪的地方，孤身一人就开始探索，到处走走，找找道具。虽然有点末日向，但还是算一个轻松的游戏。,1045
493900,2225920,Recommended,1月3日,372566,不得不说，对比《地下城守护者》，《地下城3》还是很好地做到了继承并超越，在玩腻了各种各样的大作之后，作为一个休闲放松的游戏是非常合适的。,383
493900,27093039,Recommended,1月12日,286271,地下城3是由Realmforge Studios开发的一款含有RTS元素的地牢模拟经营游戏。玩家将扮演了一个被旁白灌注很多头衔的暗黑至尊，控制着黑暗精灵从地牢出发率领各种各样出现在很多游戏中的反派角色反攻地面。在这里虽然我们不能攻打地牢，但是我们能攻打联盟啊！（为了部落！） ,1045
493900,10566883,Informational,2017年5月11日,155158,我从来不敢对预购的游戏进行测评，只是让看到消息的你能够知道未来有光芒的游戏。游戏质量不能轻易看出，只能通过宣传视频和图片知道是不是属于“自己”的菜这是我的愿望单情报-2《地下城3》令人期待许久的续作吧。另外管住你的钱包，迎接你的还有夏季特惠。,250
493900,29519836,Recommended,2017年10月26日,51096,相信老玩家们都听说过《地下城守护者》这款经典游戏的大名，近期在Steam上正式发售的《地下城3》，正是号称继承了《地下城守护者》意志的《地下城》系列作品，也受到了不少玩家们的关注。那么Realmforge工作室的这部新作，是否能让地牢类游戏爱好者们满意呢？,1037
493900,10436844,Recommended,2017年10月20日,50647,本作风格幽默明快、汉化优良、关卡众多、旁白存在感强，游戏性不错。可以说本作的实际表现，要超出它给人带来的第一印象，也超出了steam商店页面的宣传视频。—— 来自 细拉,380
493900,26868738,Recommended,4月14日,23195,8.4分，灵魂续作——   如果邪恶战胜正义，也许那天光明即是黑暗。我不是魔王，我是一个腹黑狂。,154
493900,26063227,Recommended,2017年10月22日,15680,hey，英雄，我这有新到货的魅魔，要不要来玩玩啊？你要是喜欢口味重的，我这还有娜迦和绿皮兽人等着你，哎，哎，哎英雄你别走啊，哎你再走我就要叫人了啊！来人，给我拍翻了送囚笼里去调教！地下城3，一款魔王对抗源源不断的打魔王的英雄同时征服地面人类世界的故事。,276
493900,26822327,Informational,2017年11月7日,9490,也许对于追随牛蛙的老玩家来说，《地下城3》甚至很难说是合格，但平心而论，它的质量还不错。此类游戏独有的魅力它都有，在玩法上也许不够精致，甚至有些令人厌烦，但至少玩法自洽、游玩体验流畅。每个人都有自己的引路人，对于很多玩家来说，从《地下城》这个系列开始领略地下城守护者系列玩法的魅力，也是很不错的选择。,50
493900,28673811,Recommended,3月9日,3578,《地下城3》。叫好不叫座的带即时战略的模拟地下城游戏。叫好，自然是因为设定优秀，画面良好，剧情优秀。但不叫座呢？画面风格肯定是其一，上手难度高应该占其二。尤其是当大家花了近百元的时候，发现这是一个单一版本的War3高清自定义地图的时候，会怎么想呢？若干年后再回来看这款游戏的时候，怕是也会觉得像是鸡肋，食之无味，弃之可惜。,227
493900,27162873,Recommended,2017年10月14日,3087,很棒的游戏！地下城守护者模式的游戏，扮演大魔王（手下是被控制的暗精灵小姐姐）暴打各个来攻打地下城的勇者。旁白很逗比，也很会玩梗。画风和内容也都非常不错，是值得一玩的游戏。,234
493900,9235937,Recommended,2017年10月5日,1048,中文名：地下城3。欢乐的模拟经营+即时战略的合体，3代自带中文非常良心。之前2代在HB以及别的网站均免费赠送过，是个和小伙伴开黑消磨时间的好游戏。不会像回合制一样节奏太慢，也不会像星际2一样太要操作过于硬核，本游戏一切都是奔着开心娱乐的方向发展的。挖挖矿，造造建筑，买买兵种，升升科技，锻炼锻炼属性值，打打架，是一款被忽视的好游戏。,63
493900,27443950,Recommended,2月25日,26,作为地下城系列的第三作，将地下的建设生产与地面的即时策略完美融合，画面精美，旁白真的很幽默，就像史丹利寓言中的旁白一样，跟着战役走很快就能上手。值得一提的是，当你把小姐姐拿起来或者扔到地上的时候记得把音量调小，我的父母都被吓到了，以为我在干什么羞羞的事情。。。JUST PLAY IT !,70
446560,29519836,Recommended,2017年11月23日,51096,随着近期寒流南下，中国大陆开始全面入冬。不知各位在更换冬衣之时是否有注意到自己积攒了又一年的肚腩已经填不进去年的裤裆了呢？莫慌，有空时不妨来一局最新的《舞力全开2017》，在放飞自我的同时，抖去这一身的赘肉。,1037
446560,28359939,Recommended,2月12日,30240,尬舞2017，不要总是坐在房间里当个肥宅了，拿起你的手机，使劲地尬舞一番吧，既能强身健体，还能锻炼舞技，何乐而不为？,158
446560,1701450,Recommended,2017年3月19日,821,  你觉得自己变成了舞霸，可以纵横舞厅，但是在别人看来的话，你就是在跟屏幕慢半拍的瞎跳，但是依旧很好玩哦，建议大家玩玩看，育碧官方有控制器下载链接，APP STORE搜索Just Dance即可，安卓可以上官网找一下下载链接哦（尽管我是苹果并不知道安卓到底怎么弄ε=ε=ε=┏(゜ロ゜;)┛）  评测还没有发布，等GIMIGIMI把这个游戏审核过去再说.....,117
446560,28126722,Recommended,3月14日,643,请不要嘲笑我，我只想做一个灵魂舞者。,54
